state,gender,median_home_val,avg_fam_income,avg_household_income,med_fam_income,median_household_income,hvp1,per_capita_income,pobc2,avggift,domain,target_d,med_fam_income_binned
TX,Female,368.0,245.0,227,200.0,171,1,10255.0,80,7,R3,11.0,Low
CA,Female,1751.0,340.0,328,282.0,273,37,12557.0,63,25,C2,10.0,Low
FL,F,865.0,432.0,392,387.0,341,3,15630.0,21,8,0,7.0,Moderate
MI,Male,1176.0,672.0,609,608.0,558,3,21886.0,80,8,S1,12.0,Moderate
AL,F,485.0,370.0,305,378.0,247,1,12619.0,92,7,T2,6.0,Moderate
GA,Male,684.0,375.0,336,318.0,282,1,13025.0,75,15,T2,15.0,Low
MO,F,300.0,322.0,285,283.0,240,0,10527.0,81,5,R2,5.0,Low
CA,Female,2730.0,447.0,391,304.0,294,89,15068.0,55,5,S2,10.0,Low
IN,Female,392.0,343.0,295,301.0,249,0,11274.0,85,5,R3,5.0,Low
MN,Male,303.0,337.0,299,294.0,254,0,12469.0,86,3,R2,5.0,Low
CA,Male,1279.0,276.0,315,249.0,280,5,6474.0,35,8,U3,10.0,Low
FL,Male,562.0,313.0,312,268.0,257,0,11595.0,21,7,C3,10.0,Low
WA,Female,413.0,249.0,229,227.0,214,0,6780.0,43,9,R2,10.0,Low
CA,Female,1283.0,380.0,367,386.0,360,0,12397.0,45,12,T2,10.0,Moderate
NM,Male,911.0,378.0,319,285.0,224,8,12142.0,57,8,C2,10.0,Low
KY,Male,1110.0,542.0,532,474.0,452,6,17207.0,79,23,T1,36.0,Moderate
CA,Female,1361.0,487.0,441,409.0,368,13,16200.0,43,5,S2,5.0,Moderate
AR,Male,340.0,196.0,165,150.0,136,0,7061.0,76,3,T3,5.0,Low
MI,Male,605.0,441.0,377,415.0,369,1,14582.0,14,21,T2,50.0,Moderate
FL,Male,885.0,414.0,343,331.0,264,6,18769.0,11,9,C2,12.0,Low
MO,Female,588.0,340.0,293,310.0,258,0,11512.0,69,12,R1,15.0,Low
KS,Female,2172.0,1078.0,1031,1048.0,1033,56,42625.0,45,23,S1,35.0,High
MN,Female,1300.0,772.0,674,717.0,596,3,28518.0,66,9,S1,19.0,Moderate
CA,Female,1625.0,256.0,238,197.0,196,0,10679.0,23,6,C3,10.0,Low
CA,Female,3238.0,402.0,325,389.0,271,93,21383.0,45,15,U1,35.0,Moderate
ID,Male,595.0,323.0,312,283.0,276,1,9788.0,52,10,R2,15.0,Low
KY,Female,282.0,225.0,190,198.0,169,1,7323.0,87,15,R3,10.0,Low
CA,Female,3905.0,989.0,923,1022.0,882,95,35563.0,37,8,0,10.0,High
MI,Female,376.0,412.0,405,401.0,397,0,15260.0,77,12,U2,14.0,Moderate
CA,Male,3254.0,614.0,485,607.0,481,91,18646.0,44,25,U1,30.0,Moderate
OR,Female,411.0,240.0,225,225.0,198,0,9565.0,55,9,C3,15.0,Low
WI,Female,1043.0,604.0,578,544.0,519,3,22555.0,64,15,S1,15.0,Moderate
KY,Female,375.0,205.0,189,138.0,145,0,8278.0,72,3,U4,5.0,Low
MI,Male,828.0,594.0,515,495.0,452,5,21946.0,76,10,T2,13.0,Moderate
AZ,F,1711.0,608.0,527,441.0,401,33,23098.0,18,12,S1,18.0,Moderate
CA,Female,4051.0,630.0,617,605.0,588,97,21692.0,57,4,U1,10.0,Moderate
NC,Female,824.0,356.0,333,305.0,285,3,13339.0,59,5,R2,6.0,Low
FL,Male,606.0,290.0,265,244.0,220,2,11294.0,24,11,C2,10.0,Low
NV,Female,781.0,321.0,294,263.0,221,1,13071.0,15,6,U3,5.0,Low
FL,Male,640.0,335.0,303,266.0,244,9,12992.0,40,7,S1,5.0,Low
FL,Male,786.0,361.0,349,354.0,339,1,11296.0,24,11,T2,10.0,Low
GA,Female,629.0,420.0,319,339.0,256,0,15293.0,54,10,C2,15.0,Low
WI,Male,683.0,397.0,367,349.0,331,1,13025.0,92,11,T2,20.0,Low
FL,Male,1385.0,472.0,391,358.0,300,31,21226.0,13,14,C1,16.0,Low
FL,Female,534.0,254.0,231,223.0,197,0,9144.0,25,3,T3,5.0,Low
CA,Male,2589.0,733.0,692,650.0,620,81,28038.0,60,11,C1,15.0,Moderate
AR,F,655.0,412.0,362,401.0,356,0,13334.0,48,8,T2,20.0,Moderate
UT,Female,777.0,431.0,346,408.0,317,2,14867.0,59,7,U1,10.0,Moderate
IL,Female,2313.0,725.0,579,646.0,502,65,28018.0,56,7,S1,8.0,Moderate
WA,Male,876.0,439.0,403,353.0,337,3,15017.0,37,15,S2,23.0,Low
SD,Female,235.0,295.0,250,257.0,211,0,9870.0,84,10,R2,15.0,Low
CA,Female,1988.0,494.0,429,463.0,364,49,17239.0,38,12,T2,13.0,Moderate
IN,Female,970.0,455.0,389,370.0,314,11,15281.0,66,12,T2,25.0,Low
CA,Female,685.0,257.0,227,205.0,166,0,7945.0,60,17,T2,20.0,Low
WI,Male,937.0,545.0,433,441.0,321,7,18567.0,52,10,S1,15.0,Moderate
MI,Female,693.0,481.0,446,415.0,399,0,15421.0,88,10,U3,21.0,Moderate
CA,Male,1050.0,339.0,296,290.0,256,6,11406.0,59,5,R2,9.0,Low
HI,Male,1563.0,360.0,275,349.0,263,50,16647.0,15,7,U2,9.0,Low
AR,F,341.0,252.0,215,215.0,160,0,8707.0,80,4,R2,5.0,Low
CA,Female,2798.0,474.0,469,428.0,425,76,21926.0,36,14,S2,15.0,Moderate
CA,F,2043.0,423.0,412,385.0,364,53,19087.0,56,9,S2,25.0,Moderate
LA,Female,772.0,446.0,447,365.0,369,0,16215.0,70,9,S1,15.0,Low
MO,Female,988.0,529.0,509,521.0,509,2,15666.0,80,10,S1,10.0,Moderate
TX,Female,431.0,223.0,219,209.0,194,0,8888.0,61,12,C3,15.0,Low
FL,Female,1625.0,660.0,578,531.0,450,35,33485.0,21,9,C1,10.0,Moderate
MO,Female,376.0,248.0,219,233.0,178,0,10244.0,71,6,T2,10.0,Low
FL,Female,701.0,403.0,394,348.0,332,1,13020.0,37,9,S3,5.0,Low
MN,Male,530.0,359.0,296,307.0,236,1,12208.0,78,9,R2,12.0,Low
CO,Female,1208.0,612.0,616,549.0,560,0,18843.0,29,13,S1,16.0,Moderate
OR,Female,681.0,419.0,356,398.0,335,0,14011.0,54,30,S2,51.0,Moderate
MI,Male,755.0,578.0,520,530.0,496,0,16944.0,57,12,S1,17.0,Moderate
CA,Male,1148.0,423.0,321,311.0,240,15,16188.0,49,13,C2,10.0,Low
CA,Female,2332.0,574.0,528,533.0,508,71,19798.0,59,5,S1,6.0,Moderate
OR,Female,1506.0,711.0,632,573.0,517,20,39301.0,35,32,R2,50.0,Moderate
CO,Female,487.0,197.0,161,152.0,117,1,9103.0,32,3,T2,3.0,Low
NC,F,1618.0,635.0,527,580.0,508,12,22608.0,35,11,C1,14.0,Moderate
IL,Male,1210.0,553.0,511,519.0,471,3,17995.0,61,12,T1,12.0,Moderate
WI,Male,487.0,360.0,328,322.0,298,0,11498.0,82,17,R2,30.0,Low
MI,Male,229.0,285.0,246,260.0,214,0,8985.0,69,15,R2,15.0,Low
FL,Male,885.0,595.0,473,565.0,345,1,30256.0,5,11,C2,15.0,Moderate
IA,F,298.0,279.0,269,250.0,234,0,9825.0,64,3,C3,5.0,Low
IL,F,1045.0,399.0,337,347.0,288,1,12829.0,56,24,U3,25.0,Low
TN,Female,484.0,318.0,265,324.0,232,0,10806.0,62,9,S3,25.0,Low
MI,Male,501.0,434.0,424,403.0,397,0,12437.0,71,27,S2,50.0,Moderate
WA,F,613.0,335.0,296,290.0,246,2,11634.0,56,20,R1,20.0,Low
CA,Female,625.0,250.0,226,190.0,172,0,8875.0,63,13,R2,21.0,Low
CA,Female,688.0,292.0,258,187.0,175,0,9422.0,66,5,R2,5.0,Low
CA,Female,2908.0,717.0,677,644.0,606,87,23934.0,54,16,S1,25.0,Moderate
FL,Male,1007.0,608.0,543,498.0,433,16,22698.0,30,17,S1,35.0,Moderate
SC,Female,750.0,213.0,223,171.0,170,7,10765.0,74,21,C3,10.0,Low
IL,Female,1088.0,343.0,308,288.0,241,11,10050.0,32,20,U1,20.0,Low
IL,F,364.0,383.0,329,333.0,305,0,12461.0,56,15,S3,18.0,Low
TX,Male,304.0,297.0,281,260.0,249,0,9565.0,61,5,T2,6.0,Low
CA,Male,1202.0,325.0,308,281.0,256,4,14662.0,56,8,T2,13.0,Low
IL,F,827.0,430.0,386,415.0,369,1,14536.0,79,4,S2,4.0,Moderate
CA,Female,1585.0,405.0,373,358.0,331,18,14925.0,50,20,C2,5.0,Low
AK,F,1037.0,568.0,533,513.0,472,3,17888.0,30,16,T2,10.0,Moderate
TN,Male,457.0,316.0,256,270.0,203,1,10766.0,82,13,R2,14.0,Low
CA,Male,2279.0,520.0,491,463.0,429,84,25286.0,34,9,C1,10.0,Moderate
MI,Female,587.0,345.0,316,325.0,305,0,10907.0,91,8,R2,12.0,Low
KS,Female,424.0,298.0,236,244.0,192,0,9813.0,77,4,C3,3.0,Low
TN,Female,397.0,292.0,270,293.0,271,0,9937.0,89,6,0,7.0,Low
FL,Female,739.0,348.0,339,347.0,340,0,12436.0,34,8,T2,10.0,Low
CA,F,1135.0,324.0,306,299.0,265,5,11259.0,53,9,T2,12.0,Low
CA,Female,3018.0,757.0,749,749.0,728,96,21525.0,45,20,T2,20.0,Moderate
TN,Male,688.0,377.0,335,364.0,311,0,11395.0,69,10,T2,25.0,Low
CA,Female,1442.0,368.0,333,321.0,293,16,10759.0,46,18,U3,44.0,Low
ID,Male,491.0,283.0,248,255.0,218,0,9606.0,40,8,R2,20.0,Low
CA,Male,1426.0,577.0,509,534.0,435,2,21462.0,51,20,C1,25.0,Moderate
CA,Male,2667.0,671.0,579,577.0,481,89,23903.0,36,7,U1,15.0,Moderate
TX,Female,575.0,451.0,449,422.0,425,0,12960.0,78,17,C2,26.0,Moderate
KY,Male,1453.0,658.0,590,607.0,512,27,22926.0,77,15,S1,21.0,Moderate
NC,Female,650.0,445.0,339,372.0,278,3,17843.0,59,15,0,12.0,Low
CA,Male,833.0,403.0,378,299.0,295,6,13341.0,43,11,T3,10.0,Low
WI,Female,571.0,327.0,280,259.0,217,2,12055.0,65,8,R2,16.0,Low
IL,Male,413.0,323.0,259,239.0,166,1,11274.0,89,4,R3,5.0,Low
CA,Male,3919.0,589.0,552,453.0,427,93,25828.0,48,23,U1,35.0,Moderate
NC,Female,439.0,212.0,168,189.0,134,0,7525.0,77,5,C3,10.0,Low
MI,Male,914.0,543.0,467,530.0,421,2,20079.0,74,16,T1,30.0,Moderate
CA,Female,1656.0,388.0,356,350.0,298,18,17943.0,36,15,C2,25.0,Low
SC,Female,0.0,0.0,0,0.0,0,0,0.0,0,6,T2,1.0,Low
AR,F,493.0,259.0,223,202.0,188,1,9997.0,35,44,S2,25.0,Low
WA,Male,1118.0,466.0,385,453.0,354,7,13991.0,54,22,T2,25.0,Moderate
AL,F,765.0,472.0,441,430.0,408,1,15150.0,68,7,T2,10.0,Moderate
KS,Female,636.0,495.0,332,412.0,311,0,16133.0,47,16,T2,25.0,Moderate
AR,F,424.0,354.0,299,303.0,252,0,14198.0,44,11,0,20.0,Low
OR,Female,923.0,524.0,493,481.0,447,1,17104.0,50,12,T2,20.0,Moderate
MO,Male,696.0,430.0,421,406.0,387,0,12711.0,67,13,T2,21.0,Moderate
CA,Male,2581.0,676.0,561,641.0,555,71,21182.0,41,14,U1,15.0,Moderate
FL,Male,1093.0,478.0,434,413.0,366,7,19287.0,15,9,S2,10.0,Moderate
TX,F,727.0,437.0,431,421.0,427,0,14147.0,53,13,T1,10.0,Moderate
MI,Female,616.0,403.0,375,373.0,342,1,11510.0,80,4,R2,5.0,Low
WA,Male,635.0,307.0,298,243.0,236,1,11588.0,52,15,T2,5.0,Low
IL,Female,765.0,456.0,435,381.0,352,2,18503.0,78,5,R2,4.0,Moderate
TX,Male,369.0,291.0,266,269.0,253,0,7909.0,82,25,T2,30.0,Low
FL,Female,586.0,335.0,334,327.0,323,0,8833.0,27,8,C3,15.0,Low
NC,Male,397.0,255.0,230,210.0,183,0,7214.0,90,9,T2,10.0,Low
GA,Male,804.0,441.0,400,408.0,366,7,15041.0,54,15,T2,21.0,Moderate
FL,Female,518.0,264.0,228,213.0,184,0,11126.0,12,10,U3,5.0,Low
OR,Female,1149.0,580.0,550,526.0,504,6,19641.0,53,11,S1,10.0,Moderate
MS,Male,494.0,333.0,296,306.0,259,0,10812.0,65,4,T2,5.0,Low
AZ,F,1773.0,425.0,342,354.0,226,42,16919.0,15,11,C2,23.0,Low
AZ,F,699.0,299.0,286,290.0,250,0,15108.0,35,7,S2,20.0,Low
MT,Female,320.0,285.0,247,208.0,172,0,9900.0,78,10,R3,5.0,Low
SC,Male,880.0,505.0,469,433.0,412,2,18480.0,49,7,T1,10.0,Moderate
TX,Male,1112.0,639.0,597,619.0,594,4,26632.0,62,6,C1,6.0,Moderate
IL,Male,960.0,459.0,398,411.0,344,0,16580.0,71,20,C2,20.0,Moderate
CA,Female,5287.0,1002.0,949,1105.0,1032,98,43904.0,51,13,S1,30.0,High
TX,Male,697.0,497.0,457,488.0,435,0,15966.0,64,15,R2,20.0,Moderate
TX,Female,548.0,271.0,261,236.0,238,0,7325.0,79,7,S3,10.0,Low
GA,Female,794.0,507.0,461,396.0,323,2,21758.0,69,10,T1,15.0,Moderate
OR,Male,716.0,421.0,419,373.0,371,2,15858.0,37,10,S1,15.0,Low
TX,F,595.0,426.0,387,429.0,400,0,14881.0,62,5,C2,10.0,Moderate
NV,Male,943.0,533.0,523,509.0,497,0,17961.0,25,17,S2,18.0,Moderate
NC,Male,1133.0,621.0,533,601.0,430,22,26361.0,66,12,T1,15.0,Moderate
FL,Female,595.0,313.0,288,274.0,248,0,15936.0,4,6,C2,10.0,Low
AZ,Male,705.0,298.0,284,293.0,286,1,10610.0,14,25,T2,40.0,Low
MO,Female,1844.0,786.0,726,713.0,676,43,25507.0,52,7,T1,10.0,Moderate
IN,Female,334.0,307.0,269,265.0,227,0,10104.0,58,13,R3,20.0,Low
TX,Female,515.0,362.0,315,361.0,271,1,13012.0,56,10,R2,10.0,Low
OK,Female,318.0,236.0,200,197.0,148,0,7787.0,80,15,R3,15.0,Low
FL,Male,825.0,419.0,405,263.0,266,5,17633.0,5,4,C2,5.0,Low
FL,Female,1530.0,619.0,535,545.0,442,25,23340.0,16,10,S2,17.0,Moderate
FL,Male,922.0,335.0,319,304.0,292,1,10541.0,18,4,C2,3.0,Low
CA,Female,1999.0,220.0,215,163.0,154,50,6449.0,41,13,C3,10.0,Low
OK,Male,530.0,360.0,316,242.0,224,1,14188.0,42,20,C2,10.0,Low
MO,Female,576.0,354.0,301,312.0,243,0,12603.0,83,19,R2,30.0,Low
NC,Female,770.0,436.0,354,409.0,350,0,11822.0,70,12,S1,26.0,Moderate
UT,Male,925.0,458.0,463,457.0,456,2,12465.0,71,9,S2,11.0,Moderate
NE,Female,827.0,597.0,598,542.0,535,0,21162.0,38,19,S1,26.0,Moderate
CA,Female,1989.0,572.0,540,607.0,526,49,19716.0,50,7,U1,10.0,Moderate
ND,Female,734.0,402.0,403,404.0,408,0,11843.0,70,5,T2,7.0,Moderate
NC,Male,572.0,282.0,263,227.0,212,2,9728.0,48,17,C3,20.0,Low
IN,Female,1152.0,561.0,542,546.0,521,9,17112.0,53,5,S2,5.0,Moderate
CA,Male,1605.0,443.0,442,420.0,416,20,15534.0,41,15,U1,17.0,Moderate
CA,Female,2598.0,627.0,576,570.0,518,78,27570.0,38,9,S1,15.0,Moderate
NM,F,1017.0,590.0,407,521.0,322,3,22316.0,35,10,S1,15.0,Moderate
CA,Female,967.0,426.0,392,391.0,381,17,10138.0,69,8,0,10.0,Moderate
IA,Female,310.0,316.0,244,288.0,175,0,11934.0,84,4,T2,5.0,Low
SC,Female,454.0,304.0,290,261.0,238,0,9795.0,90,13,R2,20.0,Low
MS,Female,350.0,280.0,241,220.0,173,0,9613.0,89,3,R2,5.0,Low
MI,Male,587.0,400.0,362,319.0,304,0,15481.0,86,26,S3,40.0,Low
CA,Male,3404.0,761.0,770,750.0,752,96,31850.0,44,10,U1,20.0,Moderate
CA,Male,1738.0,395.0,387,375.0,355,29,15779.0,43,17,C2,20.0,Low
CA,Female,1283.0,359.0,295,292.0,223,18,13175.0,63,11,T2,14.0,Low
WA,Female,886.0,433.0,366,351.0,293,8,16413.0,42,17,T2,21.0,Low
MI,Female,927.0,371.0,333,359.0,323,2,18248.0,80,7,S2,10.0,Low
MO,Female,649.0,410.0,350,399.0,317,0,16063.0,71,7,S2,10.0,Moderate
WA,Male,429.0,259.0,224,215.0,192,0,8712.0,49,6,R3,8.0,Low
CA,Male,1869.0,600.0,577,560.0,559,38,20539.0,61,6,T2,5.0,Moderate
OR,Male,709.0,494.0,440,442.0,361,0,15076.0,53,12,T2,30.0,Moderate
MI,Female,951.0,648.0,639,611.0,601,2,20169.0,74,3,T2,4.0,Moderate
WI,Female,856.0,536.0,497,478.0,458,0,18209.0,81,8,T2,15.0,Moderate
GA,Male,664.0,414.0,389,363.0,357,1,11747.0,86,9,R2,10.0,Low
UT,Female,695.0,412.0,338,371.0,288,0,11994.0,81,4,S2,4.0,Low
NC,Male,651.0,472.0,336,367.0,201,14,30052.0,62,20,C2,30.0,Low
TX,Female,328.0,317.0,300,308.0,268,0,10558.0,65,15,C3,21.0,Low
NE,Male,337.0,415.0,350,344.0,296,0,14902.0,83,5,R2,5.0,Low
CO,Female,475.0,125.0,150,90.0,82,9,7813.0,46,9,C3,12.0,Low
KY,Female,295.0,285.0,242,219.0,182,0,10151.0,73,9,R2,15.0,Low
CA,Female,2302.0,521.0,411,390.0,313,67,18199.0,48,7,S2,10.0,Moderate
CO,Female,513.0,347.0,313,288.0,250,0,11462.0,59,5,R2,6.0,Low
CA,F,1452.0,363.0,346,279.0,286,4,13126.0,61,12,C1,20.0,Low
CA,Male,5940.0,1004.0,721,1114.0,761,99,43571.0,41,13,S1,18.0,High
IL,Female,1159.0,541.0,529,511.0,505,3,16156.0,68,12,S1,20.0,Moderate
IN,Female,748.0,571.0,515,495.0,444,6,20264.0,62,3,C1,2.0,Moderate
CA,Female,1478.0,354.0,334,383.0,339,14,11745.0,52,21,S3,23.0,Moderate
CA,Female,1272.0,433.0,421,410.0,405,0,11674.0,53,6,C2,10.0,Moderate
MI,Male,331.0,235.0,219,206.0,182,0,7226.0,88,13,R3,15.0,Low
TX,Male,839.0,484.0,445,419.0,363,0,15463.0,66,7,S2,8.0,Moderate
CA,Female,608.0,254.0,219,173.0,165,2,10193.0,58,9,T2,10.0,Low
WA,Female,727.0,449.0,401,395.0,345,5,16422.0,33,8,S3,10.0,Moderate
WA,Female,1364.0,564.0,483,477.0,411,6,18678.0,50,20,S1,10.0,Moderate
WI,Female,731.0,447.0,410,402.0,359,4,14412.0,80,8,S2,10.0,Moderate
CA,Male,4769.0,757.0,607,660.0,518,90,38507.0,23,28,U1,40.0,Moderate
IL,Female,1105.0,468.0,362,461.0,351,2,13805.0,62,4,U2,10.0,Moderate
FL,Female,1010.0,632.0,560,519.0,407,24,23774.0,32,7,C1,11.0,Moderate
CA,Female,5725.0,807.0,698,763.0,610,97,53158.0,22,9,S1,15.0,High
OR,Male,709.0,512.0,420,431.0,349,0,18938.0,49,8,C1,8.0,Moderate
TX,Male,214.0,240.0,203,176.0,151,1,8210.0,87,17,R3,23.0,Low
WI,Female,491.0,349.0,314,331.0,255,0,12302.0,79,7,R2,15.0,Low
CO,F,726.0,400.0,362,321.0,303,0,15904.0,56,7,S2,8.0,Low
TX,Female,816.0,635.0,509,515.0,360,3,28807.0,70,3,C1,4.0,Moderate
NC,Female,863.0,404.0,319,311.0,238,10,14415.0,69,7,R2,13.0,Low
SC,Female,1060.0,465.0,422,370.0,313,30,17255.0,62,4,R1,4.0,Low
AL,Female,828.0,540.0,487,506.0,478,2,16643.0,54,4,T3,5.0,Moderate
CA,Male,2291.0,440.0,402,407.0,353,68,13687.0,58,8,C2,15.0,Moderate
OK,Male,1385.0,554.0,419,409.0,249,8,22877.0,58,5,C2,5.0,Moderate
NV,Female,775.0,312.0,272,266.0,218,0,15459.0,0,12,T2,20.0,Low
CA,Male,2098.0,730.0,611,752.0,564,55,34394.0,62,9,U1,12.0,High
NC,Female,476.0,282.0,243,244.0,193,0,9066.0,90,16,R3,30.0,Low
MI,Male,568.0,459.0,429,406.0,375,0,15234.0,92,7,R2,12.0,Moderate
AZ,F,650.0,251.0,216,203.0,174,2,9170.0,28,15,0,15.0,Low
WI,Female,409.0,317.0,266,268.0,216,0,10381.0,80,5,R2,7.0,Low
TX,Female,873.0,499.0,459,486.0,422,0,15800.0,54,14,T2,25.0,Moderate
KY,Female,397.0,290.0,235,209.0,170,0,10204.0,93,3,T2,5.0,Low
TX,Female,384.0,206.0,187,166.0,161,0,5691.0,88,12,U4,20.0,Low
SC,F,389.0,319.0,269,289.0,206,1,9837.0,78,8,0,32.0,Low
IL,Female,5778.0,996.0,668,1068.0,517,99,57644.0,53,62,U1,100.0,High
AZ,F,1887.0,829.0,672,801.0,591,42,47673.0,12,15,S1,25.0,High
WA,Male,439.0,230.0,189,187.0,143,0,10453.0,45,7,C3,15.0,Low
MS,Female,407.0,282.0,236,231.0,182,0,8199.0,85,5,R2,4.0,Low
FL,Male,1098.0,432.0,427,386.0,374,2,16263.0,11,22,0,50.0,Moderate
IN,Male,709.0,549.0,485,459.0,403,4,21035.0,64,29,C2,25.0,Moderate
CA,Female,546.0,234.0,219,208.0,191,0,5846.0,44,14,R3,2.0,Low
FL,Female,1073.0,456.0,411,407.0,377,7,15296.0,27,11,T2,10.0,Moderate
OK,Female,303.0,245.0,225,204.0,177,0,8573.0,77,3,R3,4.0,Low
CA,Female,690.0,367.0,330,353.0,315,0,12427.0,41,11,T2,15.0,Low
MO,Male,589.0,433.0,398,388.0,353,0,12376.0,93,8,T2,10.0,Moderate
NC,Female,610.0,392.0,347,427.0,376,2,13105.0,72,8,T2,17.5,Moderate
AR,F,332.0,269.0,233,222.0,170,0,8725.0,57,15,R3,20.0,Low
MI,F,355.0,320.0,312,312.0,293,0,11403.0,76,15,U3,21.0,Low
IL,Male,549.0,352.0,313,327.0,292,1,11100.0,85,16,R2,20.0,Low
CA,Male,5344.0,945.0,787,943.0,705,97,55857.0,54,17,U1,25.0,High
WI,Male,483.0,330.0,286,281.0,241,1,11527.0,76,7,R2,5.0,Low
TX,Male,1438.0,622.0,534,570.0,366,15,21758.0,41,12,U1,25.0,Moderate
IL,Female,1191.0,466.0,455,362.0,357,8,14436.0,92,25,R2,50.0,Low
LA,Female,801.0,498.0,469,441.0,425,1,18631.0,78,9,S1,15.0,Moderate
IN,Female,333.0,322.0,281,273.0,224,0,11513.0,73,11,T2,51.0,Low
NC,Female,1521.0,508.0,464,419.0,405,22,21761.0,27,6,C1,10.0,Moderate
FL,Male,948.0,411.0,368,365.0,330,4,17728.0,8,9,C2,35.0,Low
CO,Female,698.0,407.0,382,395.0,377,0,13327.0,49,20,S2,20.0,Moderate
WA,Female,735.0,300.0,256,235.0,192,0,10690.0,39,13,C3,20.0,Low
LA,Female,565.0,309.0,304,297.0,284,0,8302.0,76,3,S2,5.0,Low
CA,Male,3385.0,784.0,705,731.0,608,93,35534.0,42,14,S1,25.0,Moderate
KY,F,448.0,330.0,197,303.0,139,0,10164.0,43,5,C2,5.0,Low
AZ,Male,1137.0,564.0,503,490.0,451,4,25510.0,8,20,T1,10.0,Moderate
IL,Male,1326.0,644.0,675,503.0,550,27,17543.0,87,41,0,100.0,Moderate
IL,Female,423.0,330.0,276,280.0,213,1,11676.0,79,8,T2,9.0,Low
CA,Female,1431.0,331.0,289,289.0,243,27,12639.0,69,7,T1,3.0,Low
CA,Female,2481.0,283.0,270,248.0,226,71,8369.0,28,9,U3,5.0,Low
AL,F,682.0,485.0,443,462.0,451,0,17756.0,65,12,T1,10.0,Moderate
CO,Female,663.0,425.0,399,406.0,375,0,12667.0,51,12,S2,20.0,Moderate
CA,Female,1909.0,550.0,468,510.0,417,45,23187.0,34,12,S1,20.0,Moderate
AZ,Male,727.0,426.0,399,381.0,350,0,20399.0,13,11,S1,20.0,Moderate
CO,Female,729.0,447.0,400,343.0,324,0,16479.0,37,4,U1,7.0,Low
IA,Male,424.0,368.0,310,332.0,294,0,11315.0,68,39,C2,44.0,Low
TX,Male,693.0,377.0,352,325.0,292,0,10971.0,60,24,S2,50.0,Low
FL,Female,737.0,383.0,338,363.0,273,5,15847.0,22,7,C2,12.0,Low
IN,Female,331.0,368.0,320,370.0,322,0,13193.0,70,14,C2,15.0,Low
CA,Female,3447.0,503.0,451,400.0,357,68,19465.0,32,13,S1,10.0,Moderate
NC,Male,355.0,285.0,250,283.0,219,0,9550.0,81,10,T2,10.0,Low
FL,Male,466.0,325.0,291,292.0,271,0,11148.0,28,5,U3,9.0,Low
MO,Female,835.0,537.0,487,423.0,401,3,20242.0,69,3,C1,3.0,Moderate
FL,Female,1258.0,692.0,649,634.0,599,7,21114.0,37,8,S1,15.0,Moderate
FL,Male,482.0,294.0,234,226.0,119,0,8265.0,69,12,R2,15.0,Low
KS,Male,404.0,339.0,322,279.0,277,0,10275.0,68,7,R2,20.0,Low
NC,Female,1024.0,404.0,364,344.0,303,9,16209.0,63,6,T2,8.0,Low
IN,Female,682.0,426.0,364,342.0,265,16,16860.0,55,7,0,10.0,Low
CO,Female,989.0,507.0,507,477.0,472,9,16856.0,40,12,T1,12.0,Moderate
AZ,F,1390.0,547.0,524,469.0,441,6,19141.0,25,15,S1,15.0,Moderate
WI,Female,691.0,436.0,311,406.0,249,0,13489.0,57,5,S2,5.0,Moderate
FL,Female,560.0,286.0,270,227.0,220,1,9385.0,37,17,R1,25.0,Low
MN,Male,906.0,668.0,563,617.0,476,0,22377.0,78,30,S1,42.0,Moderate
CO,Female,831.0,445.0,426,415.0,408,0,12932.0,54,25,S2,30.0,Moderate
CA,Female,5544.0,815.0,769,761.0,701,98,32332.0,38,24,S1,33.0,High
IA,Male,740.0,669.0,616,585.0,555,1,20144.0,52,14,S1,10.0,Moderate
OK,Male,566.0,307.0,279,277.0,216,0,11117.0,57,11,T2,11.0,Low
CA,Female,1872.0,483.0,421,445.0,382,44,14606.0,41,3,S2,10.0,Moderate
SC,Female,381.0,282.0,257,267.0,219,0,8259.0,93,9,R3,10.0,Low
FL,Female,914.0,409.0,371,363.0,321,0,17804.0,16,10,S2,10.0,Low
OR,Male,765.0,386.0,373,332.0,313,1,18180.0,56,9,R2,15.0,Low
CA,Female,2773.0,455.0,431,385.0,357,82,16115.0,56,17,U1,20.0,Moderate
CA,F,1400.0,331.0,281,304.0,246,18,11924.0,66,10,T2,7.0,Low
CA,Female,1546.0,421.0,379,388.0,320,21,13648.0,44,7,S2,10.0,Moderate
CA,Female,1353.0,371.0,290,349.0,218,1,14010.0,40,7,C3,9.0,Low
AZ,Male,1117.0,551.0,527,501.0,475,10,16341.0,33,7,0,5.0,Moderate
AL,F,549.0,475.0,435,459.0,401,1,16638.0,74,6,T2,7.0,Moderate
TX,Male,391.0,302.0,255,263.0,243,0,10702.0,79,16,C2,17.0,Low
MI,Male,780.0,548.0,494,434.0,395,0,18605.0,79,10,S2,20.0,Moderate
CA,Female,680.0,287.0,282,243.0,235,0,7362.0,60,13,S3,20.0,Low
IL,Female,852.0,417.0,383,401.0,377,1,13398.0,86,4,S2,4.0,Moderate
TX,Female,992.0,602.0,573,568.0,551,0,17993.0,34,6,C1,4.0,Moderate
CA,Male,2051.0,568.0,547,519.0,503,55,17646.0,62,7,C1,7.0,Moderate
TN,Female,325.0,209.0,171,181.0,148,0,6334.0,86,6,R3,5.0,Low
